,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274
10,10808,8888,9834,9187,3063,4676,8420,9044,14560,15487,4355,3172,4263,3541,3574,3150,5374,5550,5163,4367,6993,6865,11319,10809,12760,15729,7758,6663,9649,9224,6983,13935,7433,6093,12697,13177,4645,4680,16879,14608,2008,2187,11530,12006,853,1036,876,976,16666,15705,2915,2577,21347,17153,5142,5701,6561,6000,8946,8231,2421,3223,477,661,1917,1634,12448,12455,9654,10964,7120,7299,1850,2059,3511,3565,3077,2910,4210,4203,1670,1626,6510,6534,512,679,319,338,728,888,310,373,408,266,52735,53336,2140,2259,2516,2461,1938,1630,853,943,3177,3426,723,637,827,976,985,1217,225,419,1280,1386,15067,15849,18152,17874,6344,4903,2611,2699,3600,3411,6292,5858,213,187,2073,2337,2903,2924,3033,2987,2883,2776,2901,2920,1495,1486,1266,1271,567,760,1742,2140,10166,6097,3980,4116,229,122,7703,9023,431,435,1431,1212,85,106,2702,1855,1205,118,635,2129,1537,1143,159,1015,1458,458,598,396,421,7751,8357,9173,8041,197,255,6417,5868,3425,4024,2809,2426,2906,2915,2973,1635,2085,2143,2331,1908,2319,2650,9146,8884,13975,15740,8540,8311,4279,3699,2178,3456,2351,1899,8343,9013,1162,1154,9090,8760,874,1089,4734,3959,3678,4239,3363,4156,13922,12089,1656,2614,4015,3404,5965,5369,111,0,71,92,229,90,1704,1025,3321,3581,9617,8863,3428,3254,435,528,20867,15559,2440,2352,2134,2138,3535,2788,259,359,8624,9533,3411,3235,1677,2166,1336,883,433,8,401,11,64,95,2259,0
11,10924,9284,10083,9392,2802,4017,8819,9273,14342,15438,4226,3054,3882,3224,3713,3129,5337,5673,4903,4346,6566,6417,11247,10674,12919,15694,8303,6810,9813,9229,7141,13987,6824,5636,12161,12597,4460,4653,15968,13831,2010,2259,11289,12310,930,1191,874,971,16480,15612,2922,2542,20270,16151,4667,5494,6014,5416,8591,7779,2470,2941,537,619,1904,1686,12386,12189,9946,10653,6979,7322,1836,1950,3521,3520,3166,2875,3896,3954,1551,1621,5845,5958,531,679,308,324,598,848,345,363,340,276,51234,52237,2059,2105,2409,2331,1692,1591,809,869,3263,3609,653,552,790,881,862,1094,211,422,1347,1423,13989,14909,16807,16346,6225,4390,2592,2428,3472,3476,5810,5640,315,236,2200,2189,2839,2697,2950,3261,2878,2918,2971,2776,1477,1544,1250,1289,619,746,1686,2054,9347,5835,3927,3673,229,152,7181,8804,378,463,1305,1175,95,92,3884,2811,1823,138,712,2760,2335,1753,134,1078,1751,593,647,512,542,7693,7937,8487,7640,94,199,6100,5877,3207,3996,2704,2347,2855,2783,3154,1788,2006,2305,2294,1873,2198,2592,9143,8934,12954,14808,8649,7942,4314,3495,2011,3268,2258,1734,8088,9000,1310,1108,8559,8587,779,1159,4641,4151,3681,4434,3326,4121,12871,11410,1632,2509,3769,3317,5668,5235,108,0,88,83,208,109,1641,1118,3275,3499,9426,8876,3209,3154,472,544,21511,16248,2555,2475,1827,2071,3015,2541,275,375,8002,9211,3490,3047,1583,1906,1046,818,477,4,407,20,113,138,2219,0
12,11038,8858,9781,9359,2906,4170,8487,8870,13713,14863,4000,2987,3984,3535,3411,2943,5276,5422,4905,4242,6575,6336,10757,10159,12467,15075,7404,6524,9106,8638,6464,12950,7097,5901,12242,12219,4599,4738,16222,14037,2022,2029,10164,10904,874,1067,807,966,16448,15153,2725,2532,20618,16672,4692,5536,6520,5460,8721,7993,2460,3075,491,637,1892,1741,12152,12027,9465,10535,7048,7371,1795,1967,3467,3557,3103,3045,3738,4017,1459,1547,6160,6381,533,712,319,331,621,827,254,313,378,294,52060,52424,2061,2073,2446,2301,1811,1556,837,962,3126,3391,783,614,712,846,939,1104,210,443,1277,1452,13861,15183,17037,16471,5998,4863,2644,2600,3760,3476,5856,5703,268,248,2015,2345,2984,2764,3184,2860,2924,2878,2936,2882,1488,1444,1234,1275,616,735,1728,2069,9401,5931,3550,3884,236,160,7273,8338,380,394,1366,1110,71,85,3878,2984,1829,124,595,2824,2567,1844,148,1085,1662,547,635,505,509,7661,8252,8957,8136,157,301,5956,5900,3124,4110,2681,2245,2860,2806,2857,1634,1990,2279,2254,1890,2152,2562,8939,8927,13965,15947,8378,8095,4249,3302,1967,3135,2214,1853,7926,8596,1287,1108,8735,8260,807,1115,4648,3994,3789,4358,3258,4154,13474,11841,1704,2532,3806,3105,5770,5230,111,0,64,101,227,90,1721,1020,3298,3444,9349,8819,3490,3231,494,545,20685,15652,2541,2634,1927,2043,3604,2664,243,517,8563,9556,3419,3112,1653,2164,1180,869,507,4,394,9,99,131,2194,0
13,10978,8841,9542,8965,2822,4167,8380,8426,13508,14488,3869,2778,4077,3393,3386,3126,5249,5422,4887,4001,6487,6395,10625,9953,12339,15306,7471,6522,9101,8819,6302,13117,6888,5991,11664,11790,4490,4532,15891,13377,2024,2004,10416,10855,850,1097,821,888,15816,15237,2783,2551,20154,16552,4659,5647,6380,5276,8876,7895,2463,2957,516,635,1911,1692,11804,11679,9405,10226,6726,6847,1748,2062,3347,3551,3071,2955,3917,3942,1458,1546,6035,6213,547,667,320,329,654,804,271,349,401,296,50418,51225,2068,2187,2314,2270,1827,1558,818,937,3027,3154,642,586,758,851,925,1208,208,431,1213,1349,14042,14768,16837,16197,6141,4529,2621,2565,3718,3444,5835,5641,284,257,1975,2272,2857,2697,2790,2832,2695,2722,2929,2918,1452,1442,1270,1247,621,767,1818,2054,9428,5821,3655,3891,206,166,7139,8331,370,396,1365,1143,76,94,4174,3050,1846,122,653,2954,2678,1909,145,990,1704,538,656,528,514,7781,8406,8967,7875,143,252,6081,5624,3275,3734,2625,1999,2908,2767,3207,1486,2048,2173,2273,1880,2119,2461,8758,9124,13342,15383,8162,8197,4207,3400,1925,3091,2194,1797,7744,8691,1175,1064,8621,7723,886,1125,4606,3780,3564,4140,3277,4063,12625,11678,1665,2497,3595,3251,5478,5061,104,0,73,104,224,101,1641,1017,3223,3525,9097,8385,3363,3117,449,586,20563,15548,2541,2518,2214,2140,3530,2644,275,396,8426,9415,3300,3254,1626,1939,1166,906,491,4,380,18,117,146,2178,0
14,11301,9361,9653,8921,2337,4314,9139,8287,12467,14488,3115,3449,3820,2693,4109,2901,4253,4156,3694,4210,5884,6061,12750,12305,12337,14956,8586,6524,8035,10971,8765,13138,5822,6002,11681,9841,4159,5091,16427,15515,1284,1474,11142,11243,844,1048,695,818,15619,14395,3034,2440,17517,15645,5432,6177,5729,4425,7260,6703,2303,2797,514,575,1786,1686,11838,11502,8637,9549,6091,6424,1595,1799,3599,3776,3061,3008,3717,4026,1461,1458,5625,5800,519,635,343,280,528,726,233,285,296,238,48796,48954,1660,1829,2184,2071,1674,1407,813,851,3064,3216,633,593,783,835,767,828,190,468,1625,1746,12189,13237,15874,14952,5179,4337,2484,2857,3472,3764,6156,6339,189,169,2117,2212,2597,2493,2660,2642,2563,2783,3126,3400,1423,1445,1263,1184,568,760,1873,2008,8951,5413,3574,3908,233,148,7647,8844,280,357,1335,1168,64,92,2744,1695,823,120,788,3657,1960,893,150,811,1333,658,748,421,408,7111,7480,6968,7517,127,301,6153,4987,2400,3581,1618,2219,2669,2055,3820,1996,1800,1881,1746,1662,1994,2650,10888,11201,12762,13717,8011,7093,3259,3898,3042,3214,2108,1978,8334,7624,1147,1278,8169,8503,860,925,3659,3971,4091,4652,2484,3722,12465,10850,1941,3040,3381,2549,6206,5469,16,0,125,101,197,85,1683,930,3128,3136,8872,8253,3240,3017,466,459,18533,15511,2463,2259,1983,1816,3042,2801,512,285,7883,8090,3029,2875,1059,1542,1094,1134,426,6,442,27,62,76,1734,0
15,10022,8401,8842,8213,2280,4093,8586,7830,12667,14161,3029,3353,3834,2836,3878,2855,4773,4467,3903,4508,6207,6343,12509,12064,11866,14532,8151,6362,8243,10614,8886,13302,6691,6135,11672,9923,4196,5077,17786,15967,1075,1519,10757,11134,821,1001,781,850,15661,14464,3217,2324,17695,16181,5144,6272,5770,4785,7765,6944,2389,2901,494,586,1818,1716,11792,11722,8524,9570,6216,6678,1563,1720,3660,3824,3040,3084,3838,3963,1447,1391,5661,5817,447,588,345,299,588,677,183,287,276,266,47783,48755,1906,1899,2150,2017,1577,1500,772,855,2964,3115,788,561,777,728,755,904,141,350,1210,1605,12739,13444,16494,15591,5636,4794,2372,2811,3453,3634,6325,6337,182,183,1996,2256,2583,2672,2623,2442,2644,2725,3054,3265,1484,1461,1266,1057,563,719,1867,2068,9412,5506,3483,3880,240,145,7549,8677,333,359,1315,1155,67,71,2894,1728,911,129,714,3782,2047,953,120,886,1409,574,654,412,428,7253,7650,6937,7206,85,301,6308,5139,2425,3314,1711,2194,2484,2045,4029,1941,1757,1839,1709,1707,2040,2651,11185,10757,13332,13952,8301,7747,3339,3551,2968,3184,2131,1964,8294,7499,980,1133,8072,8364,893,1017,3476,3884,4022,4353,2736,3687,12448,11328,1897,2903,3441,2690,6209,5128,34,0,78,74,182,99,1637,862,2952,3042,8396,7970,3237,2966,415,410,19456,16777,2785,2439,2071,2126,3186,3170,575,389,8883,8517,3550,3078,1076,1699,1391,1268,443,9,389,22,76,76,1674,0
16,9973,8426,9173,8603,2238,4087,8830,7605,11904,13072,2975,3437,3773,2780,3831,2635,4457,4300,3994,4174,5961,6227,12356,11685,11866,13840,8139,6325,7719,10489,8100,12430,6030,6100,11477,9479,4117,4792,17248,15889,1154,1655,10278,11061,900,1024,670,879,15272,13912,2859,2440,17494,15330,5161,6111,6054,4694,7452,6917,2344,2727,452,517,1797,1720,11377,11175,8267,9122,6158,6552,1561,1688,3606,3778,2950,3043,3794,3940,1452,1354,5316,5808,494,612,292,248,570,732,192,250,315,333,47613,48177,1709,1635,2159,2052,1656,1505,721,774,2971,3089,684,563,793,795,770,943,148,377,1287,1626,12739,13469,16554,15612,5597,4989,2279,2845,3402,3752,6003,6232,166,173,1941,2136,2583,2544,2704,2628,2658,2490,2859,3263,1435,1430,1305,1106,561,734,1880,2080,9113,5662,3495,3908,180,131,7571,8737,308,333,1270,1110,76,92,2841,1751,850,101,698,3697,2064,978,157,832,1342,533,663,378,435,7130,7575,6738,7309,101,315,6056,4901,2238,3017,1662,2080,2658,1962,3755,1771,1632,1655,1706,1628,1888,2477,10704,10793,13267,14091,7970,6921,3247,3585,2634,2910,2001,1946,8257,7533,857,1162,7524,8162,799,953,3261,3757,3964,4318,2481,3453,12270,11087,1822,2759,3455,2486,6160,5239,25,0,102,73,206,87,1472,890,3114,2913,8447,8027,3216,2962,482,438,20036,15979,2695,2338,2342,1934,3187,2955,549,392,9145,8037,3370,3228,1129,1751,1391,1166,371,2,394,27,60,94,1510,0
17,9913,8405,8793,8427,2370,4381,8623,7538,11860,13277,3150,3326,3824,2730,3722,2760,4548,4302,4026,4335,6077,6088,12223,11493,11623,13722,7663,6063,7673,10103,7946,11948,6260,5606,11572,9609,4073,4711,16271,15721,1148,1342,10087,11405,770,1008,667,855,14397,13970,2730,2177,17834,15309,5522,6715,5935,4504,7600,6642,2381,2700,500,538,1827,1720,11208,11219,8157,9284,6221,6490,1588,1793,3490,3608,3073,2957,3739,3931,1343,1379,5339,5668,487,607,278,259,547,633,197,296,354,231,47646,48469,1822,1836,2052,2045,1718,1516,765,769,2987,3140,677,735,635,746,626,899,136,387,1261,1517,12150,12906,15801,14826,5485,4812,2335,2759,3483,3815,5937,6141,217,178,1962,2168,2562,2500,2416,2409,2593,2539,2839,3114,1298,1278,1231,1134,540,700,1744,2066,9136,5444,3333,3857,227,118,7134,8442,308,415,1331,1111,78,69,3210,1971,948,148,821,3912,2177,1011,152,918,1421,658,746,428,450,6793,7304,6793,7109,108,299,5801,5044,2382,3210,1635,2229,2542,2106,3560,1806,1697,1816,1693,1700,2024,2563,10199,10477,12354,13564,7752,6765,3022,3493,2813,2917,1890,1885,7744,7536,985,1148,7450,7817,929,886,3254,3738,3871,4270,2344,3166,12145,10792,1795,2678,3340,2502,6051,5316,18,0,85,87,173,81,1558,830,2783,2862,8603,7888,3126,2759,407,489,18639,15097,2347,2050,2228,1825,3400,3087,561,382,7341,7153,3193,3107,1168,1315,1449,1184,385,4,422,44,80,78,1556,0
18,8190,6496,8814,7652,2301,3159,9551,8767,14655,16171,2658,2261,3639,2797,2894,2802,4652,4952,4279,4140,5513,5513,11915,11808,11532,13284,9927,7301,10363,10533,7023,12789,5752,5840,10229,10489,5328,5654,17761,14531,2293,2061,11068,13414,881,1154,895,834,15634,13035,4174,2309,14293,15578,3238,4334,6450,4873,9071,7670,1997,2066,394,505,2157,1602,11504,11518,5942,8572,6441,6503,1697,1929,3627,3861,3256,3166,3532,3595,1470,1407,5627,5757,537,633,306,285,579,672,291,273,324,282,52373,53870,1931,1725,2207,2210,1739,1314,922,974,3423,3516,753,677,654,744,908,1013,217,465,1365,1621,12922,13492,16151,15160,5805,4543,2750,2943,4434,4592,5423,5543,336,327,2247,2140,2737,2730,2834,2751,2604,2539,2869,2991,1681,1704,1296,1229,503,626,1614,1785,8874,5518,3310,3734,206,97,7786,8739,315,364,1294,1104,80,92,9739,7464,3077,570,1477,9196,7150,2744,299,1292,3056,1108,1076,677,633,7285,6634,7360,6668,90,175,6207,6545,3194,4203,1414,1874,2374,1793,3133,2265,1804,1790,1899,1739,1797,2451,12298,9899,13805,14091,8925,7499,4036,4140,2377,3558,1790,1876,8037,7665,1227,1110,8225,7847,1192,1192,4502,4638,3973,4270,3361,4093,9349,10711,1224,2145,5082,3639,6344,5590,0,0,64,94,189,67,1396,955,2878,3003,9180,8079,2908,2852,465,559,21852,15327,2147,2368,2922,2940,5409,4734,364,287,9048,9605,3143,2943,1707,1732,1261,1551,278,16,324,27,285,229,2444,0
19,10489,8366,9633,9828,2739,4348,9113,8879,13100,15227,3885,3514,4474,2759,4230,3407,4690,5017,4140,4775,5896,5624,13766,10927,12984,16425,7944,6497,11964,9210,8740,14044,7002,6235,13673,12080,6125,6267,17786,16817,2352,2440,11862,13478,842,1141,781,760,16767,15722,4075,2428,18025,18187,4935,6738,6835,6132,8928,9510,2425,2611,405,547,1616,1516,12203,11479,9308,9774,6394,6626,1604,1950,3145,3142,3314,3391,3820,3778,1440,1526,5861,6075,547,612,294,282,621,707,252,254,400,327,50553,51678,1866,2011,2242,2266,1699,1604,939,981,3428,3472,690,554,639,665,860,944,217,496,1298,1482,14896,15970,18018,17429,7577,5801,3379,3479,4321,4216,7898,7513,375,291,2094,2384,2824,2683,2783,2818,2855,2867,3212,2632,1405,1451,1257,1148,605,746,1955,2259,9857,7026,3344,4349,243,178,8449,8879,396,387,1646,1575,62,74,4012,3743,2502,160,776,4237,3952,2219,187,781,1468,749,855,500,537,7000,7731,8229,8311,67,243,5898,5961,2490,3994,2417,3066,2484,2098,4365,2525,2154,1975,1920,1802,1885,2584,11038,9340,12360,14959,8378,7784,4947,3214,3349,3648,2381,2238,9104,8148,1716,1438,9185,9987,1314,1484,5000,5058,3124,3987,3896,4367,11535,11069,1707,3029,4021,2955,7211,7461,51,0,62,62,264,115,1792,1066,3613,3263,8746,8289,3231,2991,407,424,22534,16798,2857,2266,2780,2391,3602,2996,331,124,10391,10264,3472,3455,1742,2101,1187,1465,313,9,357,25,340,312,2173,0
20,10570,8125,9526,9524,2532,4312,9037,8693,12831,15460,3964,3321,4486,2825,3977,3458,5309,5355,4332,5045,6083,5961,13446,10959,12397,15805,7802,6197,11085,9148,9398,13856,7266,6671,13557,11838,5923,6146,18312,17151,2678,2725,11933,13007,788,1059,878,719,17547,15714,4290,2307,19310,20047,5177,7056,6914,6199,9027,9333,2468,2760,356,575,1702,1512,12115,11542,9152,9677,6576,6840,1727,1834,3135,3196,3238,3328,3852,3780,1440,1505,5972,6223,538,610,313,238,640,777,190,218,359,357,50374,51875,1915,2001,2377,2249,1924,1688,876,978,3469,3404,695,559,609,723,900,1053,224,489,1317,1481,15316,16717,18895,18245,7972,5909,3143,3586,4360,4121,7951,7756,329,278,2152,2488,2783,2688,2883,2846,2783,2642,3085,2725,1375,1447,1291,1222,574,744,1959,2214,10250,7007,3384,4541,218,169,9138,9428,352,396,1542,1588,66,94,4056,3778,2493,139,741,4274,3959,2164,175,690,1452,644,770,514,538,7812,8151,8333,8055,94,194,6061,6427,2426,3891,2347,3091,2505,2247,4441,2887,2270,1939,1925,1869,2103,2697,11242,9512,13293,15953,8510,7904,4659,3080,3771,3945,2521,2451,9526,8923,1669,1477,9298,10347,1275,1393,5024,4815,3091,3847,4131,4159,11690,12043,1992,2973,4156,3085,7380,7812,73,0,29,67,236,95,1597,885,3356,3462,8361,7846,3493,3270,398,442,22833,16709,2723,2417,2702,2317,3692,2890,254,138,10860,10514,3562,3374,1925,2210,1366,1591,338,2,398,9,308,292,2029,0
21,10558,8074,9357,9707,2734,4497,8791,8419,12479,14803,4077,3310,4471,2606,3671,3458,5283,5288,4256,5040,6061,5907,13492,10975,12344,16016,7680,6318,10915,8872,9022,14402,7215,6598,13527,12010,5889,5875,17979,17336,2560,2539,12027,12588,795,1073,746,756,16960,15733,4110,2261,19226,20075,5167,7111,6782,6453,9414,9730,2514,2699,382,533,1815,1481,11869,11472,9127,9609,6475,6823,1639,1920,3256,3177,3265,3375,3903,3760,1368,1495,5949,6017,552,621,289,287,621,748,199,229,415,382,50480,51782,1855,2055,2388,2321,1851,1648,881,1004,3386,3435,660,621,661,698,904,1050,210,512,1263,1410,15102,16190,18414,17809,7473,6035,3286,3435,4729,4297,8027,7522,392,278,2164,2388,2743,2753,2739,2873,2757,2686,3147,2690,1391,1440,1196,1208,607,734,1857,2196,10198,7434,3416,4411,261,199,8853,8735,385,435,1595,1574,66,78,4253,4059,2635,146,807,4625,4193,2324,206,784,1521,758,770,542,595,7492,7812,8092,8132,85,247,5894,6075,2416,3933,2442,2894,2419,2164,4251,2593,2236,1922,1960,1946,2033,2760,11683,9730,12991,15707,8440,7424,4782,3105,3666,3794,2405,2374,9189,8554,1832,1509,9134,10338,1416,1442,5110,4956,3101,3956,4043,4425,12437,11825,1755,3277,4247,3196,7520,7730,69,0,37,69,213,90,1774,969,3474,3328,8642,8267,3546,3122,389,473,21903,16812,2866,2412,3084,2613,3843,3082,292,180,11229,11062,3636,3583,2192,2354,1456,1612,329,6,407,22,331,345,2073,0
22,9960,7534,9132,9454,2569,4103,8434,8485,12463,14548,3836,3252,4233,2461,3622,3154,5121,5234,4209,4794,5944,5720,13066,10866,12057,15933,7527,6021,10451,8614,8774,13437,6656,6399,13168,11595,5705,5756,17607,17090,2472,2484,11242,12159,797,1087,763,755,17129,15366,3989,2388,17737,18342,4996,6696,6424,6003,8834,9196,2403,2621,329,512,1692,1528,11679,11509,8835,9450,6350,6613,1618,1762,3136,3124,3267,3282,3674,3671,1412,1489,5638,5894,521,619,315,285,617,679,208,257,392,357,49214,51058,1904,1982,2293,2256,1820,1577,858,960,3516,3492,725,625,640,672,828,1018,210,470,1285,1491,14415,15677,18111,17419,7575,5905,3217,3282,4372,4239,7645,7269,410,320,2054,2358,2634,2562,2771,2766,2715,2669,3077,2597,1350,1365,1215,1176,575,767,1674,2098,9633,7165,3303,4198,261,178,8600,8700,387,391,1577,1437,64,76,4532,4174,2729,153,809,4718,4406,2484,194,814,1475,718,876,540,589,7694,7779,8120,8058,80,197,6093,6158,2400,3827,2439,3059,2451,2126,4258,2579,2094,1837,1987,1836,2022,2625,11526,9280,12910,15854,8025,7123,4414,3054,3339,3641,2268,2170,9171,8188,1684,1435,8876,9728,1291,1393,4852,4892,3191,3891,3989,4207,11699,11518,1728,2808,3963,3070,7130,7533,59,0,16,62,201,88,1648,913,3303,3426,8211,7842,3368,3075,389,421,21683,16545,2839,2556,2996,2475,3708,3078,183,150,10739,11003,3623,3518,1843,2126,1394,1658,310,2,333,13,334,327,2068,0
23,9707,7592,8160,7698,2131,3247,6951,7612,11050,11836,3298,2442,3126,2766,2790,2954,4344,3973,3934,3697,4898,4766,9795,9273,12110,14140,7118,6049,8259,8589,5641,10298,5601,5295,11915,9384,4374,4226,13191,13641,2256,2131,11205,12859,904,1273,559,790,14856,12583,2676,1938,13650,14610,3701,3980,6063,5077,8846,8289,1999,2171,375,426,1366,1491,9772,9904,7343,8252,6065,6682,1370,1532,3091,3033,2660,2808,3537,3386,1242,1419,5007,5302,538,600,192,203,461,540,231,269,282,234,45552,47899,1486,1630,2129,1997,1707,1445,804,783,2966,3022,610,688,776,860,878,988,197,371,1414,1597,10591,10859,15016,14225,5432,4467,2361,2502,3448,3419,5745,5727,229,243,1936,1866,2460,2504,2725,2512,2421,2433,1718,2535,1252,1366,1212,1333,487,617,1677,1948,8345,5650,3105,3537,197,136,6105,6870,268,349,1301,1213,81,85,5244,3189,1532,234,807,5451,3370,1684,220,1027,2416,697,763,421,468,6884,6807,6348,6308,97,217,5260,4970,2665,2811,1851,1975,2214,2289,2890,2177,1744,1595,1899,1519,1577,2022,8695,7670,13631,13755,7846,6680,4200,3298,1549,2621,1830,1725,8505,7074,1292,983,6091,6649,1085,1222,3379,3717,3342,3499,2490,2917,8809,10375,1354,2055,3917,2859,6937,6329,138,0,9,85,129,74,1342,651,2709,2982,7744,7417,2722,2623,438,459,19059,13442,2324,2326,2393,2163,3641,3372,354,222,7589,8716,3330,3384,1556,2134,714,1053,326,0,347,11,248,192,2003,1
24,9770,7617,8373,8178,2089,2998,6838,7580,11388,12043,3237,2316,3152,2855,2586,2873,4384,4056,4191,3717,4880,4745,9797,9415,12333,14293,7717,6211,8369,8702,5346,10263,5506,5193,12080,9287,4428,4029,13054,13527,2428,2279,11307,12822,950,1249,665,799,14601,12838,2674,1836,13699,14856,3859,3680,5597,5109,8538,8215,2029,2222,336,461,1521,1526,9732,9661,7404,8220,6072,6736,1352,1597,3112,3043,2681,2818,3448,3300,1300,1449,5172,5295,533,593,190,196,349,538,220,273,312,233,46509,48356,1505,1641,2076,1962,1618,1461,846,823,2992,3036,607,661,744,899,878,1004,211,405,1445,1648,10463,10690,14756,14263,5531,4409,2210,2414,3437,3365,5838,5875,243,215,1781,1862,2500,2472,2634,2693,2435,2428,1707,2616,1254,1368,1212,1440,537,614,1619,1973,8159,5736,3268,3462,211,111,6044,6968,284,352,1314,1226,85,99,5422,3384,1625,306,790,5942,3579,1811,222,983,2479,792,760,422,491,6819,6459,6005,6388,76,185,5123,4958,2542,2744,1760,1962,2265,2330,2801,2245,1723,1597,1830,1477,1593,2045,8631,7897,13362,13892,7956,6773,4167,3351,1549,2699,1720,1797,8384,7127,1231,890,6044,7130,1094,1219,3453,3876,3201,3425,2279,2922,8477,10087,1442,1941,3862,2860,7016,6613,141,0,8,71,145,73,1350,665,2773,2829,7867,7665,2650,2715,449,475,19103,13683,2377,2291,2324,2161,3685,3425,336,266,7926,8737,3323,3555,1525,1866,790,1027,324,2,347,9,236,183,2045,1
25,8470,6733,7007,6227,1720,2853,7427,6605,9415,10507,2584,2616,3136,2818,2801,3221,4225,3674,3840,3535,4031,4302,9625,7979,9929,11034,6220,5761,7986,9820,5912,9247,6698,5284,11108,11918,4970,4546,13530,13223,1718,1762,8712,10924,783,950,600,568,13267,13583,2753,1902,13852,11175,3085,3708,6418,4861,9101,7417,1776,1846,189,380,1287,1461,8630,9356,5590,7484,6090,6146,1124,1365,3085,3129,2774,2757,2836,2952,951,983,4525,4550,519,559,167,194,340,528,213,210,224,152,44897,46111,1315,1560,1816,1888,1115,962,695,719,2493,2713,421,410,654,626,574,758,166,410,1157,1261,9586,9834,11266,11091,4210,3804,1894,2091,3442,3590,4455,4889,405,366,1488,1660,2078,2018,2006,2222,2395,2122,1779,1771,1136,1184,878,969,516,748,1435,1707,6935,4506,2402,3281,132,57,5328,5935,259,301,1039,895,88,90,9312,6942,4769,405,1477,9966,6782,3927,215,1626,1901,1018,997,647,672,5601,5652,5295,5633,29,141,4646,3469,1785,2208,1103,1927,2191,1918,2570,1739,1765,1609,1551,1317,1379,1706,8591,7107,10046,10372,6874,5768,3326,3917,2475,2665,1721,1442,7273,7844,1140,1024,6267,6538,799,848,3465,3379,3469,4163,2860,3261,9176,7299,1133,1693,3722,2715,6170,5685,53,0,27,62,122,55,1057,582,2166,2273,7155,6255,2574,1997,306,370,15868,11050,1779,1866,4228,3122,4518,4152,313,67,6283,7134,2243,2470,2106,2370,1512,1628,275,2,289,4,510,435,1962,0
26,8333,6214,6376,6086,1465,2345,6875,6633,8178,9060,2447,2409,3419,2971,2769,3071,4087,3922,3660,3453,3701,4486,8391,7055,8913,10185,6005,5014,7603,7626,4655,9396,5564,5228,10238,11041,5047,4455,14476,12300,2391,2286,8032,9925,762,860,596,600,13754,14476,2553,2275,13733,11516,3205,4432,6279,4833,8809,7489,1459,1489,185,396,1343,1568,9029,9282,5930,7635,5907,6112,1252,1296,3034,2924,2762,2759,2797,2864,623,853,4643,4569,524,584,145,183,357,514,187,233,95,129,39310,40580,1285,1314,1943,1829,1159,1052,725,718,2409,2560,342,343,558,663,542,770,175,354,1017,1278,9222,8779,11994,11068,4305,3905,1934,2122,3416,3715,4478,5132,445,377,1554,1459,2300,2265,2453,2381,2094,2013,1649,2076,990,944,792,966,547,744,1542,1539,7533,4555,2512,3073,78,15,5077,6395,211,401,1011,951,71,90,9902,8159,5436,452,1625,10213,7983,4776,218,1714,2022,1071,1134,677,647,6116,6445,5142,5972,20,94,4258,3405,1737,2734,1236,1946,2018,2066,2400,1741,1669,1410,1505,1363,1252,1725,7547,6223,9071,9644,6633,5933,3006,2686,2185,2732,1681,1477,6828,8252,1173,1075,6395,7016,683,741,3043,2889,3402,4177,3152,4005,10075,8118,1379,1575,3789,2880,5898,5330,30,0,2,48,83,51,1004,593,2171,2337,6759,5603,2184,1904,366,356,15330,11192,2040,1778,3876,2973,4638,4307,384,18,6497,6399,2328,2463,1788,2120,1721,1335,257,0,299,9,605,494,2022,0
